0.5	0.19999999999999996
0.5	0.19999999999999996
0.26285714285714284	0.19999999999999996
0.5	0.19999999999999996
0.2692857142857143	0.19999999999999996
0.26595238095238094	0.19999999999999996
0.5	0.19999999999999996
0.2719047619047619	0.19999999999999996
0.2683333333333333	0.19999999999999996
0.27071428571428574	0.19999999999999996
0.5	0.19999999999999996
0.2654761904761905	0.19999999999999996
0.27071428571428574	0.19999999999999996
0.5	0.19999999999999996
0.5	0.19999999999999996
0.5	0.19999999999999996
0.5	0.19999999999999996
0.26476190476190475	0.19999999999999996
0.2654761904761905	0.19999999999999996
0.5	0.19999999999999996
0.5	0.4
0.1611904761904762	0.4
0.16285714285714287	0.4
0.15976190476190477	0.4
0.1619047619047619	0.4
0.1619047619047619	0.4
0.15666666666666668	0.4
0.1626190476190476	0.4
0.1630952380952381	0.4
0.5	0.4
0.5	0.4
0.5	0.4
0.16	0.4
0.15880952380952382	0.4
0.5	0.4
0.16214285714285714	0.4
0.15976190476190477	0.4
0.16476190476190475	0.4
0.5	0.4
0.1626190476190476	0.4
0.09	0.6
0.5	0.6
0.0880952380952381	0.6
0.08976190476190476	0.6
0.5	0.6
0.09214285714285714	0.6
0.08904761904761904	0.6
0.5	0.6
0.5	0.6
0.5	0.6
0.08976190476190476	0.6
0.08880952380952381	0.6
0.5	0.6
0.08928571428571429	0.6
0.09023809523809524	0.6
0.09	0.6
0.08952380952380952	0.6
0.08761904761904762	0.6
0.08928571428571429	0.6
0.08738095238095238	0.6
0.03619047619047619	0.8
0.036904761904761905	0.8
0.03619047619047619	0.8
0.036904761904761905	0.8
0.03666666666666667	0.8
0.03619047619047619	0.8
0.03642857142857143	0.8
0.037142857142857144	0.8
0.5	0.8
0.03642857142857143	0.8
0.03642857142857143	0.8
0.036904761904761905	0.8
0.035476190476190474	0.8
0.03738095238095238	0.8
0.0380952380952381	0.8
0.037142857142857144	0.8
0.03619047619047619	0.8
0.03666666666666667	0.8
0.5	0.8
0.03642857142857143	0.8
