0.01	0.4464309166666666
0.05	0.38640966666666665
0.09	0.3482272400000001
0.13	0.3151497433333334
0.17	0.2862322066666666
0.21	0.2618087733333333
0.25	0.2359795
0.29	0.21331343
0.33	0.1922489666666666
0.37	0.1751506233333333
0.41	0.1579981066666667
0.45	0.142082
0.49	0.12727483333333334
0.53	0.11323647666666666
0.57	0.09984486333333335
0.61	0.08709884666666666
0.65	0.0737794
0.69	0.06293130666666667
0.73	0.05191386666666667
0.77	0.04171077
0.81	0.03183134666666666
0.85	0.022625199999999998
0.89	0.014845803333333334
0.93	0.007508596666666668
0.97	0.00167527
