0.12333333333333334	0.4293703703703704	0.0018827059299464954
0.14	0.42581481481481476	0.0010483135958565533
0.15666666666666668	0.4122962962962962	0.0024456867133592596
0.17333333333333334	0.39425925925925925	0.0016830470766669313
0.19	0.38451851851851854	0.0014964848747006155
0.20666666666666667	0.3456666666666666	0.00901011907456285
0.22333333333333333	0.3116666666666667	0.011826817144206324
0.24	0.23777777777777775	0.0007512482264253477
0.25666666666666665	0.23048148148148145	0.00038285825428837093
0.2733333333333333	0.22362962962962965	0.0007984160293898636
0.29	0.21662962962962964	0.0005925925925925926
0.30666666666666664	0.21125925925925929	0.00047718884173055985
0.3233333333333333	0.2064814814814815	0.0006543542635710234
