0.01	0.45027895000000007
0.05	0.39583452500000016
0.09	0.35319609999999996
0.13	0.321516365
0.17	0.29318489999999997
0.21	0.2685279799999999
0.25	0.2441125
0.29	0.22376725000000006
0.33	0.1999936050000001
0.37	0.18301351499999993
0.41	0.1671662899999999
0.45	0.1505410000000001
0.49	0.13459340499999997
0.53	0.121504935
0.57	0.107036365
0.61	0.09423010500000001
0.65	0.079896975
0.69	0.06831384500000003
0.73	0.05626920499999998
0.77	0.04509784500000001
0.81	0.03358348999999997
0.85	0.02392390000000001
0.89	0.01648132499999999
0.93	0.008599935
0.97	0.0023713600000000007
