0.01	0.4546474073128681
0.02	0.43565049932361133
0.03	0.42092765046912317
0.04	0.40839439222208573
0.05	0.3972457420215144
0.06	0.3870702443196218
0.07	0.3776242651788484
0.08	0.36874955806591975
0.09	0.3603365352601175
0.1	0.3523056385673838
0.11	0.34459697668198624
0.12	0.33716414626734653
0.13	0.3299703418625086
0.14	0.3229857971761951
0.15	0.31618604029437997
0.16	0.30955066735206993
0.17	0.30306245811343413
0.18	0.2967067238049428
0.19	0.2904708168067388
0.2	0.2843437556958753
0.21	0.2783159341345032
0.22	0.27237889177802405
0.23	0.26652513178257226
0.24	0.2607479738209666
0.25	0.2550414345013817
0.26	0.24940012917780852
0.27	0.2438191906350483
0.28	0.2382942012118009
0.29	0.2328211357178961
0.3	0.22739631308980668
0.31	0.22201635516998064
0.32	0.21667815133009227
0.33	0.211378827914124
0.34	0.20688352899753953
0.35	0.20278317659003975
0.36	0.19868817793711935
0.37	0.1945975994415784
0.38	0.19051056552023182
0.39	0.18642625421128822
0.4	0.18234389327612
0.41	0.17826275673045133
0.42	0.17418216174918932
0.43	0.17010146589683228
0.44	0.16602006464188257
0.45	0.16193738911916555
0.46	0.15785290410864755
0.47	0.1537661062033548
0.48	0.14967652214243293
0.49	0.1455837072883871
0.5	0.14148724423013948
0.51	0.137998366107847
0.52	0.13448740638286893
0.53	0.13095421069018287
0.54	0.12739865696194796
0.55	0.12382065470933767
0.56	0.12022014422138577
0.57	0.11659709568295457
0.58	0.1129515082152911
0.59	0.10928340884389087
0.6	0.10559285139949881
0.61	0.10231362606715677
0.62	0.0989986151678956
0.63	0.09564794614910743
0.64	0.0922617930523803
0.65	0.0888403753926773
0.66	0.08538395674018595
0.67	0.0820151560863665
0.68	0.0788488704133426
0.69	0.07563678673548502
0.7	0.07237911796887381
0.71	0.06907615625262697
0.72	0.06591319349557895
0.73	0.06283584277258297
0.74	0.05970319879491964
0.75	0.056515457092013055
0.76	0.053562785457060835
0.77	0.05054512262289507
0.78	0.04752198628196386
0.79	0.04463641809759822
0.8	0.04167585667427448
0.81	0.0388827836051418
0.82	0.03604608454052277
0.83	0.033304960430999175
0.84	0.03060809220840449
0.85	0.027952952887639493
0.86	0.025359146185103376
0.87	0.022832861932172044
0.88	0.020370784947590925
0.89	0.017979055383501308
0.9	0.015666129177374533
0.91	0.013449978144655372
0.92	0.0113201258591068
0.93	0.009302254807509736
0.94	0.007397829094439923
0.95	0.0056264302423451595
0.96	0.004010648891537405
0.97	0.002577264143732827
0.98	0.0013672330158682189
0.99	0.0004509986577261871
