0.13333333333333333	0.4496666666666666	0.007624683761910114
0.15	0.4456666666666667	0.008289514423819772
0.16666666666666666	0.42666666666666664	0.004560972389283062
0.18333333333333335	0.3731666666666667	0.016069774557254612
0.19999999999999998	0.36433333333333334	0.02352067648309083
0.21666666666666667	0.3055	0.023074022055704996
0.2333333333333333	0.27149999999999996	0.013918745686356995
0.25	0.24616666666666664	0.0035750334540435914
0.26666666666666666	0.24100000000000002	0.005370242654930922
0.2833333333333333	0.2285	0.0031471131196152313
0.3	0.2305	0.008187803335253612
0.31666666666666665	0.21999999999999997	0.004785523437190673
