0.0	0.5	1.0	1.05	1.1	1.15	1.2	1.25	1.3	1.35	1.4	1.45	1.5	2.0
0.0	0.2389706120922956	0.5412608676281679	0.5609535714834213	0.5795354182316023	0.596485490214338	0.6123037512505187	0.6269236591834669	0.640582345462987	0.6533764246512117	0.6652628627019262	0.6764332534540632	0.686839844917266	0.7633809047962385
0.0	0.0003755240137626106	0.0007863817986479352	0.000678293651049378	0.0007107508486021458	0.0007081301213762493	0.0007542568360338023	0.0007601195728043858	0.0007243691607219979	0.0006327278408145307	0.0006654396622405928	0.0006675359898004996	0.0007112134284721948	0.0006538651655760308
0.0	0.2389706120922956	0.541260867628168	0.5609535714834206	0.9990903012770567	1.0000619217551177	1.000087681767575	0.9999920758895969	0.9998486707464876	0.9999433226892076	1.0000867816561458	1.0000143040199183	0.9998677027833274	0.9999070881600826
0.0	0.00037552401376261325	0.0007863817986479212	0.0006782936510490597	0.0010882992225627003	0.0010476783661897706	0.001039401241196563	0.0009709124038801761	0.0010390855697149394	0.0009909304782698683	0.0009546271908877394	0.0007674900932372191	0.0009767573676892913	0.0010263676387568777
0.5	0.29071149631149595	0.24027253134111115	0.2389176114893177	0.23789113716946553	0.23692478312688217	0.2361854720974381	0.23554945621203854	0.2351480798106771	0.2345906221341968	0.23422801526207251	0.23395584618280166	0.2337196119868947	0.23255711371998453
0.0	0.0003353789402900249	0.0007387477281467744	0.000708652471180241	0.0007392403455101377	0.0008508702071738726	0.0007886519939147215	0.0008617698966668101	0.0006701285713181926	0.0008369540902000137	0.0007688443166145324	0.0008668889523733097	0.0008980683329147446	0.0009193674434100583
-Inf	-0.5781869538355102	-0.5323360329848534	-0.5312354305697351	-0.5315050375214263	-0.5305799525125838	-0.5308164630797926	-0.5298839282313625	-0.5303741916426656	-0.5299339205166498	-0.5302958760890423	-0.5294657268121262	-0.5302188640182786	-0.5318886853520278
NaN	0.0029084040995746097	0.004699213631926777	0.005609062246955451	0.004429655679834369	0.0055222247090584275	0.0050195087090966	0.00463364738141044	0.004380388323098014	0.005447543327648647	0.00545751898401033	0.005192259801335825	0.005680452433893555	0.0055020091478791494
-Inf	-0.578010746135743	-0.5315216041973344	-0.5315202708215766	-0.5242759051603262	-0.5260526977760394	-0.5273021783123267	-0.5286681188118814	-0.5300504950500278	-0.5310453465344807	-0.5313447524753282	-0.5323673267321385	-0.5322251485148515	-0.5355374257425742
NaN	0.002893854183019103	0.004794015884004059	0.0041639813795854306	0.0029872356399554666	0.0026353199596698654	0.003355094927155013	0.002994449770115299	0.0027331982643980855	0.003017027531990937	0.003289504702539395	0.003149598987512278	0.0032505244542569973	0.002840379782164821
NaN	8.81038498836321e-5	0.0008144287875191325	-0.00029908226443370144	0.007952045597210114	0.005206342947026258	0.004217141720958994	0.0015197617743514542	0.0004208055704293993	-0.0015004251240716923	-0.0014684269408003585	-0.004207319884017707	-0.0030094267448595034	-0.007297480781092778
NaN	0.0020877180342221587	0.006976173621356187	0.0069691316003937945	0.0060447737258459465	0.007448101781850093	0.006612946297217529	0.007215602062568125	0.007091563031273697	0.008594622935660145	0.009194129731770796	0.009007172242009894	0.009393698600596917	0.012368665799170663
