0.11666666666666667	0.43640740740740736	0.0017203579828806593
0.13333333333333333	0.4296666666666667	0.001021232555202203
0.15	0.41411111111111115	0.0018904444264076325
0.16666666666666666	0.401962962962963	0.0020962065529428232
0.18333333333333332	0.3848518518518518	0.0018956203325635381
0.2	0.37025925925925923	0.0017508431383425876
0.21666666666666667	0.3101111111111111	0.00681432595440048
0.23333333333333334	0.2617037037037037	0.006788019555409139
0.25	0.23285185185185184	0.0009182752707435289
0.26666666666666666	0.2264814814814815	0.0007165357467610662
0.2833333333333333	0.22029629629629632	0.0006812053730976125
0.3	0.21499999999999997	0.0004632274376848845
0.31666666666666665	0.2077777777777778	0.0005475615336717563
