0.01	0.4472633375
0.05	0.3842291125
0.09	0.3432321000000001
0.13	0.3094015649999998
0.17	0.2807326199999999
0.21	0.2542116899999999
0.25	0.2303503125
0.29	0.20680805750000011
0.33	0.18455208250000008
0.37	0.167440055
0.41	0.15218664250000008
0.45	0.13559541249999998
0.49	0.12088233999999994
0.53	0.10686436250000002
0.57	0.09294433249999999
0.61	0.08118401250000001
0.65	0.06991983750000003
0.69	0.05879956500000001
0.73	0.047771532499999984
0.77	0.0389520925
0.81	0.029337782499999982
0.85	0.02098047500000001
0.89	0.01309977999999999
0.93	0.006929875
0.97	0.0015765950000000005
