0.76
0.8
0.84
0.88
20.0	9.643333333333333	0.026128772571705053
30.0	13.245333333333333	0.032705153429882304
40.0	16.013	0.03464758186974841
50.0	19.216666666666665	0.03764958187714298
60.0	22.317666666666668	0.04043811374570695
70.0	24.272	0.04470153201562266
80.0	27.155666666666665	0.04886883596373279
90.0	28.877333333333333	0.05275857915457909
20.0	10.007	0.032567937559082306
30.0	13.688333333333333	0.03873857350941521
40.0	17.233666666666668	0.045148292414603046
50.0	20.544333333333334	0.05019922924875128
60.0	23.921666666666667	0.05126453812797898
70.0	26.952333333333332	0.05467190088448407
80.0	30.000666666666667	0.051398145205032254
90.0	32.919666666666664	0.05794606007534692
100.0	35.533	0.06011061364741506
110.0	38.303333333333335	0.06433280033826252
20.0	9.989333333333333	0.046038652045033546
30.0	13.924333333333333	0.05184151735544251
40.0	17.745666666666665	0.07273147971292938
50.0	21.638	0.07116495810110213
60.0	25.156666666666666	0.0690657310846361
70.0	29.175	0.08336664333710449
80.0	32.35366666666667	0.08558669088619197
90.0	36.681333333333335	0.088071072440936
100.0	39.58133333333333	0.08709950480652656
110.0	42.67666666666667	0.08318328160132002
120.0	46.439	0.10073798876686786
20.0	9.4791	0.034113819696267186
30.0	13.8023	0.03829762579865991
40.0	17.3977	0.05246321291982591
50.0	21.3039	0.06447255346281086
60.0	24.8734	0.08011041762405931
70.0	28.8204	0.09159024654037204
80.0	33.3221	0.08494031224727434
90.0	37.0623	0.09713272027249495
100.0	41.015	0.10824227057353283
110.0	44.7888	0.12150298660352082
120.0	48.7057	0.13096879030289368
130.0	53.1012	0.11332325477150398
