0.11666666666666665	0.41166666666666674	0.0033701668640229126
0.13333333333333333	0.40599999999999997	0.004151453709393196
0.15	0.3985	0.002726753598179561
0.16666666666666666	0.3768333333333333	0.0035870996571906524
0.18333333333333335	0.34983333333333333	0.00783096891029929
0.19999999999999998	0.32666666666666666	0.01137736544391734
0.21666666666666667	0.2741666666666666	0.006700147409471077
0.2333333333333333	0.2506666666666667	0.0019751543149590187
0.25	0.2395	0.0022641870969238712
0.26666666666666666	0.22716666666666666	0.0012680791345014801
0.2833333333333333	0.22166666666666662	0.0022360679774997886
0.3	0.21566666666666667	0.0018459164139817943
0.31666666666666665	0.21033333333333332	0.0014865653511399633
